TIME,TEMPERATURE,HUMIDITY,PRESSURE,FOREX
2019-01-03 17:50:00,1.6166666666666665,0.71,1043.36,1.2641959
2019-01-03 18:00:00,1.3275,0.72,1043.3975,1.2643863499999999
2019-01-03 18:10:00,1.02,0.73,1043.4,1.2640681
2019-01-03 18:20:00,0.7266666666666666,0.7399999999999999,1043.39,1.2639401999999997
2019-01-03 18:30:00,0.3925,0.7475,1043.39,1.263974825
2019-01-03 18:40:00,1.7933333333333332,0.7033333333333333,1043.39,1.2638230666666666
2019-01-03 18:50:00,1.5433333333333332,0.71,1043.38,1.2637218666666665
2019-01-03 19:00:00,1.2,0.7175,1043.37,1.2633959250000002
2019-01-03 19:10:00,0.8099999999999999,0.7266666666666666,1043.3466666666666,1.2629983999999999
2019-01-03 19:20:00,0.48,0.7333333333333334,1043.323333333333,1.2629186333333333
2019-01-03 19:30:00,0.095,0.7424999999999999,1043.3,1.2628734500000003
2019-01-03 19:40:00,1.4433333333333334,0.75,1043.2733333333333,1.2628814333333331
2019-01-03 19:50:00,1.1866666666666668,0.75,1043.2533333333333,1.2630781
2019-01-03 20:00:00,0.8600000000000001,0.76,1043.2350000000001,1.26339595
2019-01-03 20:10:00,0.49000000000000005,0.7633333333333333,1043.22,1.2636048333333336
2019-01-03 20:20:00,0.18000000000000002,0.77,1043.21,1.2635675666666666
2019-01-03 20:30:00,-0.18,0.7750000000000001,1043.1975000000002,1.263264325
2019-01-03 20:40:00,1.4933333333333334,0.7433333333333333,1043.1866666666667,1.2633281
2019-01-03 20:50:00,1.2666666666666668,0.75,1043.1766666666667,1.2637432000000002
2019-01-03 21:00:00,0.9625,0.7525,1043.17,1.2635995
2019-01-03 21:10:00,0.5966666666666666,0.7600000000000001,1043.17,1.2636899666666668
2019-01-03 21:20:00,0.29,0.7633333333333333,1043.17,1.2638710333333332
2019-01-03 21:30:00,-0.06,0.77,1043.17,1.2638669999999999
2019-01-03 21:40:00,1.9066666666666665,0.7600000000000001,1043.17,1.2637432666666666
2019-01-03 21:50:00,2.823333333333333,0.7600000000000001,1043.17,1.263674
2019-01-03 22:00:00,2.5300000000000002,0.77,1043.1725000000001,1.2633839500000001
2019-01-03 22:10:00,2.1633333333333336,0.77,1043.18,1.2630516666666667
2019-01-03 22:20:00,1.8433333333333335,0.7799999999999999,1043.19,1.2632804333333334
2019-01-03 22:30:00,1.4700000000000002,0.78,1043.1975,1.26409065
2019-01-03 22:40:00,2.4166666666666665,0.7799999999999999,1043.2066666666667,1.2639243
2019-01-03 22:50:00,2.256666666666667,0.7799999999999999,1043.21,1.2637911333333334
2019-01-03 23:00:00,1.9975,0.78,1043.2125,1.263847
2019-01-03 23:10:00,1.6500000000000001,0.79,1043.2033333333331,1.2630037
2019-01-03 23:20:00,1.3499999999999999,0.79,1043.1966666666667,1.2628814333333336
2019-01-03 23:30:00,1.0375,0.79,1043.1650000000002,1.2629930749999998
2019-01-03 23:40:00,2.1766666666666667,0.8000000000000002,1043.1266666666668,1.2630622333333335
2019-01-03 23:50:00,2.0366666666666666,0.8066666666666666,1043.1066666666666,1.2629238999999999
2019-01-04 00:00:00,1.7550000000000001,0.81,1043.0925,1.262757825
2019-01-04 00:10:00,1.3866666666666667,0.8133333333333334,1043.073333333333,1.2624192333333335
2019-01-04 00:20:00,1.11,0.82,1043.06,1.2627591999999999
2019-01-04 00:30:00,0.7875,0.82,1043.045,1.2627339000000002
2019-01-04 00:40:00,1.0633333333333332,0.8066666666666666,1043.0266666666666,1.2628814333333331
2019-01-04 00:50:00,2.06,0.79,1043.0133333333333,1.2631738333333333
2019-01-04 01:00:00,1.815,0.79,1042.9899999999998,1.263866975
2019-01-04 01:10:00,1.4766666666666666,0.79,1042.96,1.2638497333333334
2019-01-04 01:20:00,1.1866666666666665,0.8000000000000002,1042.93,1.2643130666666667
2019-01-04 01:30:00,0.845,0.8,1042.8950000000002,1.2643623750000001
2019-01-04 01:40:00,1.87,0.81,1042.86,1.2643824
2019-01-04 01:50:00,1.7299999999999998,0.81,1042.83,1.2641745999999998
2019-01-04 02:00:00,1.4899999999999998,0.815,1042.8025,1.264098675
2019-01-04 02:10:00,1.1566666666666667,0.82,1042.7733333333333,1.2638922333333333
2019-01-04 02:20:00,0.87,0.82,1042.75,1.2639136
2019-01-04 02:30:00,0.535,0.8225,1042.72,1.2639148999999998
2019-01-04 02:40:00,1.7400000000000002,0.84,1042.6900000000003,1.2638816333333331
2019-01-04 02:50:00,1.5899999999999999,0.8466666666666667,1042.67,1.2638124
2019-01-04 03:00:00,1.3399999999999999,0.85,1042.635,1.263523675
2019-01-04 03:10:00,0.9900000000000001,0.85,1042.6000000000001,1.2630994333333334
2019-01-04 03:20:00,0.69,0.85,1042.58,1.2633121333333335
2019-01-04 03:30:00,0.33999999999999997,0.85,1042.5449999999998,1.2639988
2019-01-04 03:40:00,1.14,0.83,1042.51,1.2641745666666668
2019-01-04 03:50:00,1.5266666666666666,0.82,1042.4800000000002,1.2643024666666667
2019-01-04 04:00:00,1.2625,0.825,1042.4499999999998,1.264166575
2019-01-04 04:10:00,0.8966666666666666,0.83,1042.42,1.263706
2019-01-04 04:20:00,0.5866666666666666,0.83,1042.4000000000003,1.2635728666666666
2019-01-04 04:30:00,0.22250000000000003,0.84,1042.37,1.2636713750000002
2019-01-04 04:40:00,1.5366666666666664,0.83,1042.34,1.2638497333333332
2019-01-04 04:50:00,1.3733333333333333,0.83,1042.3166666666666,1.2639455
2019-01-04 05:00:00,1.1025,0.8324999999999999,1042.29,1.2637711500000002
2019-01-04 05:10:00,0.7333333333333333,0.84,1042.2733333333333,1.2636899333333333
2019-01-04 05:20:00,0.4366666666666667,0.8433333333333333,1042.22,1.2637165666666665
2019-01-04 05:30:00,0.0975,0.85,1042.1425000000002,1.263879
2019-01-04 05:40:00,1.8766666666666667,0.8000000000000002,1042.13,1.2638124
2019-01-04 05:50:00,1.7,0.8000000000000002,1042.12,1.2634771
2019-01-04 06:00:00,1.4,0.8075,1042.1174999999998,1.26345185
2019-01-04 06:10:00,0.96,0.8133333333333334,1042.1766666666667,1.2636741
2019-01-04 06:20:00,0.6166666666666666,0.82,1042.27,1.2639348333333333
2019-01-04 06:30:00,0.195,0.825,1042.28,1.2637631749999998
2019-01-04 06:40:00,-0.6200000000000001,0.75,1042.29,1.2630994666666666
2019-01-04 06:50:00,-0.7866666666666666,0.75,1042.2966666666669,1.2633974
2019-01-04 07:00:00,-1.0525000000000002,0.7625000000000001,1042.3124999999998,1.263970925
2019-01-04 07:10:00,-1.4566666666666668,0.7733333333333334,1042.3366666666668,1.2647715333333334
2019-01-04 07:20:00,-1.8033333333333335,0.7833333333333333,1042.3566666666666,1.2648621333333334
2019-01-04 07:30:00,-2.21,0.7949999999999999,1042.3825000000002,1.264566475
2019-01-04 07:40:00,-0.7200000000000001,0.7766666666666667,1042.4066666666668,1.2637006333333334
2019-01-04 07:50:00,-0.9466666666666667,0.7799999999999999,1042.426666666667,1.2644037666666665
2019-01-04 08:00:00,-1.2525,0.79,1042.44,1.2651021249999999
2019-01-04 08:10:00,-1.61,0.7966666666666667,1042.45,1.2661219666666665
2019-01-04 08:20:00,-1.91,0.8033333333333333,1042.45,1.2660365
2019-01-04 08:30:00,-2.265,0.81,1042.4525,1.26600315
2019-01-04 08:40:00,0.6166666666666667,0.7866666666666667,1042.46,1.266907933333333
2019-01-04 08:50:00,0.49,0.79,1042.46,1.2668437333333333
2019-01-04 09:00:00,0.38249999999999995,0.79,1042.455,1.2672063
2019-01-04 09:10:00,0.3233333333333333,0.79,1042.44,1.2678557
2019-01-04 09:20:00,0.26666666666666666,0.7799999999999999,1042.4266666666667,1.2676306000000002
2019-01-04 09:30:00,0.225,0.78,1042.4099999999999,1.2672504500000001
2019-01-04 09:40:00,1.53,0.77,1042.3933333333334,1.2671167
2019-01-04 09:50:00,1.6433333333333333,0.7600000000000001,1042.3833333333334,1.2672612
2019-01-04 10:00:00,1.7425000000000002,0.7525,1042.35,1.267029725
2019-01-04 10:10:00,1.8066666666666666,0.7466666666666667,1042.3033333333333,1.2681560666666667
2019-01-04 10:20:00,1.8566666666666667,0.7399999999999999,1042.26,1.2690678333333334
2019-01-04 10:30:00,1.915,0.7325,1042.21,1.268782175
2019-01-04 10:40:00,1.54,0.7166666666666667,1042.1633333333334,1.2679091999999998
2019-01-04 10:50:00,1.72,0.71,1042.12,1.2675289333333335
2019-01-04 11:00:00,1.8225000000000002,0.7,1042.0749999999998,1.26758785
2019-01-04 11:10:00,1.8,0.6933333333333334,1042.04,1.2671059333333334
2019-01-04 11:20:00,1.7766666666666666,0.69,1042.01,1.2674432333333334
2019-01-04 11:30:00,1.76,0.68,1041.9750000000001,1.26740305
2019-01-04 11:40:00,1.4733333333333334,0.68,1041.9366666666667,1.2674164333333333
2019-01-04 11:50:00,1.626666666666667,0.67,1041.95,1.2671113
2019-01-04 12:00:00,1.635,0.66,1041.9950000000001,1.267077875
2019-01-04 12:10:00,1.5733333333333335,0.66,1041.93,1.2671541
2019-01-04 12:20:00,1.5233333333333334,0.6566666666666667,1041.8733333333332,1.2669882
2019-01-04 12:30:00,1.4649999999999999,0.65,1041.81,1.267447275
2019-01-04 12:40:00,0.96,0.66,1041.7466666666667,1.2672826
2019-01-04 12:50:00,1.0466666666666666,0.6566666666666667,1041.69,1.2670792000000002
2019-01-04 13:00:00,1.095,0.65,1041.6175,1.267118025
2019-01-04 13:10:00,1.0733333333333335,0.65,1041.54,1.2670363333333332
2019-01-04 13:20:00,1.0533333333333335,0.6466666666666666,1041.47,1.2662129333333334
2019-01-04 13:30:00,1.0300000000000002,0.64,1041.3875,1.2654387
2019-01-04 13:40:00,1.33,0.63,1041.31,1.2646649
2019-01-04 13:50:00,1.3733333333333333,0.63,1041.24,1.2641958333333332
2019-01-04 14:00:00,1.3525,0.63,1041.1725000000001,1.264082725
2019-01-04 14:10:00,1.24,0.63,1041.1233333333332,1.2639456666666666
2019-01-04 14:20:00,1.14,0.63,1041.0833333333333,1.2637539
2019-01-04 14:30:00,1.025,0.63,1041.035,1.2628295999999999
2019-01-04 14:40:00,0.9499999999999998,0.65,1040.9866666666667,1.2624827666666667
2019-01-04 14:50:00,0.92,0.65,1040.9466666666667,1.2625305666666666
2019-01-04 15:00:00,0.8,0.65,1040.9075,1.2626542
2019-01-04 15:10:00,0.5966666666666667,0.6566666666666667,1040.88,1.2626263
2019-01-04 15:20:00,0.42333333333333334,0.66,1040.8566666666666,1.2646670333333334
2019-01-04 15:30:00,0.195,0.6625,1040.8274999999999,1.2686090500000002
2019-01-04 15:40:00,-0.02,0.6966666666666667,1040.8,1.268659933333333
2019-01-04 15:50:00,-0.12333333333333334,0.6999999999999998,1040.78,1.269707
2019-01-04 16:00:00,-0.305,0.7,1040.7575,1.2719613250000001
2019-01-04 16:10:00,-0.5566666666666666,0.7033333333333333,1040.7466666666667,1.2724266000000002
2019-01-04 16:20:00,-0.77,0.71,1040.7366666666667,1.2718547333333334
2019-01-04 16:30:00,-1.025,0.7124999999999999,1040.7225,1.271815725
2019-01-04 16:40:00,0.45999999999999996,0.7133333333333333,1040.71,1.2729072666666665
2019-01-04 16:50:00,0.27,0.7200000000000001,1040.7,1.2729233333333332
2019-01-04 17:00:00,0.0,0.725,1040.69,1.273800175
2019-01-04 17:10:00,-0.5166666666666667,0.7399999999999999,1040.69,1.2735288333333334
2019-01-04 17:20:00,-0.6900000000000001,0.7533333333333333,1040.69,1.2722053
2019-01-04 17:30:00,-1.02,0.76,1040.69,1.27235375
2019-01-04 17:40:00,-0.9066666666666666,0.77,1040.69,1.2727450666666666
2019-01-04 17:50:00,-0.44333333333333336,0.79,1040.69,1.2726370999999999
2019-01-04 18:00:00,-0.7474999999999999,0.8,1040.8025,1.272535875
2019-01-04 18:10:00,-1.0599999999999998,0.81,1040.9166666666667,1.2730420333333334
2019-01-04 18:20:00,-1.3,0.82,1040.926666666667,1.2729934666666667
2019-01-04 18:30:00,-1.5325000000000002,0.82,1040.9375,1.273366325
2019-01-04 18:40:00,-1.5033333333333332,0.8133333333333334,1040.95,1.2736689666666667
2019-01-04 18:50:00,-1.1566666666666665,0.8000000000000002,1040.96,1.2736636000000001
2019-01-04 19:00:00,-1.365,0.8075,1040.97,1.2732042
2019-01-04 19:10:00,-1.5999999999999999,0.81,1040.97,1.2737935
2019-01-04 19:20:00,-1.8,0.8166666666666665,1040.97,1.2738583666666665
2019-01-04 19:30:00,-2.0324999999999998,0.82,1040.97,1.274262825
2019-01-04 19:40:00,-2.266666666666667,0.8266666666666667,1040.97,1.2741667333333335
2019-01-04 19:50:00,-0.5133333333333333,0.8000000000000002,1040.97,1.2738637
2019-01-04 20:00:00,-0.72,0.8,1040.97,1.2738691750000002
2019-01-04 20:10:00,-0.9833333333333334,0.81,1040.97,1.2741938000000002
2019-01-04 20:20:00,-1.2066666666666668,0.81,1040.97,1.2741829666666666
2019-01-04 20:30:00,-1.4775,0.8174999999999999,1040.97,1.2740233
2019-01-04 20:40:00,-1.2633333333333334,0.8099999999999999,1040.97,1.2735554666666669
2019-01-04 20:50:00,-0.45999999999999996,0.79,1040.97,1.2733231
2019-01-04 21:00:00,-0.67,0.7925,1040.9575,1.2733704
2019-01-04 21:10:00,-0.96,0.8000000000000002,1040.9333333333334,1.2734257
2019-01-04 21:20:00,-1.2066666666666668,0.8033333333333333,1040.9133333333332,1.273296
2019-01-04 21:30:00,-1.4975,0.81,1040.8875,1.2730583249999996
2019-01-04 21:40:00,-0.5566666666666666,0.8000000000000002,1040.863333333333,1.2729556333333334
2019-01-04 21:50:00,-0.6766666666666667,0.8000000000000002,1040.8433333333332,1.2728368666666665
2019-01-04 22:00:00,-0.8725,0.8075,1040.81,1.2722079499999999
2019-01-04 22:10:00,-1.15,0.8133333333333334,1040.7633333333333,1.2723293
2019-01-04 22:20:00,-1.39,0.82,1040.7233333333334,1.2723293
2019-01-04 22:30:00,-1.6724999999999999,0.8275,1040.6725000000001,1.2723293
2019-01-04 22:40:00,-1.42,0.8233333333333333,1040.6266666666668,1.2723293
2019-01-04 22:50:00,-0.51,0.8166666666666665,1040.5866666666664,1.2723293
2019-01-04 23:00:00,-0.725,0.82,1040.5449999999998,1.2723293
2019-01-04 23:10:00,-1.03,0.83,1040.51,1.2723293
2019-01-04 23:20:00,-1.2999999999999998,0.8366666666666666,1040.4800000000002,1.2723293
2019-01-04 23:30:00,-1.73,0.865,1040.485,1.2723293
2019-01-04 23:40:00,0.77,0.8033333333333333,1040.5066666666667,1.2723293
2019-01-04 23:50:00,0.6866666666666666,0.8033333333333333,1040.5,1.2723293
2019-01-05 00:00:00,0.4425,0.7925,1040.47,1.2723293
2019-01-05 00:10:00,0.24333333333333332,0.8000000000000002,1040.4233333333334,1.2723293
2019-01-05 00:20:00,0.07333333333333333,0.8066666666666666,1040.3833333333334,1.2723293
2019-01-05 00:30:00,-0.1925,0.815,1040.335,1.2723293
2019-01-05 00:40:00,0.07666666666666673,0.8266666666666667,1040.2866666666666,1.2723293
2019-01-05 00:50:00,1.04,0.82,1040.2466666666667,1.2723293
2019-01-05 01:00:00,1.1125,0.8150000000000001,1040.1950000000002,1.2723293
2019-01-05 01:10:00,1.0399999999999998,0.8133333333333334,1040.1366666666665,1.2723293
2019-01-05 01:20:00,0.7400000000000001,0.8233333333333333,1040.0866666666664,1.2723293
2019-01-05 01:30:00,0.2125,0.8324999999999999,1040.0125,1.2723293
2019-01-05 01:40:00,-0.12333333333333334,0.8433333333333333,1039.93,1.2723293
2019-01-05 01:50:00,0.3433333333333333,0.8366666666666666,1039.8766666666668,1.2723293
2019-01-05 02:00:00,0.11750000000000001,0.8474999999999999,1039.835,1.2723293
2019-01-05 02:10:00,-0.20666666666666667,0.86,1039.8,1.2723293
2019-01-05 02:20:00,-0.4366666666666667,0.87,1039.75,1.2723293
2019-01-05 02:30:00,-0.705,0.875,1039.6925,1.2723293
2019-01-05 02:40:00,-0.19999999999999998,0.8533333333333334,1039.6333333333334,1.2723293
2019-01-05 02:50:00,0.056666666666666664,0.84,1039.5833333333333,1.2723293
2019-01-05 03:00:00,-0.175,0.85,1039.53,1.2723293
2019-01-05 03:10:00,-0.54,0.86,1039.4833333333333,1.2723293
2019-01-05 03:20:00,-0.8300000000000001,0.87,1039.4433333333334,1.2723293
2019-01-05 03:30:00,-1.17,0.88,1039.3975,1.2723293
2019-01-05 03:40:00,-1.0433333333333332,0.8866666666666667,1039.3500000000001,1.2723293
