TIME,TEMPERATURE,HUMIDITY,PRESSURE,FOREX
2018-12-25 09:00:00,-0.3715279656437741,1.3633884597377763,-0.08331558406273114,-0.1857426869257803
2018-12-25 09:10:00,-0.3608202108209338,1.3595643448304309,-0.08667388861955652,-0.19398573535021724
2018-12-25 09:20:00,-0.35025681113844886,1.356058906165366,-0.09009582421014994,-0.20185788343517508
2018-12-25 09:30:00,-0.3398401927331319,1.3530314818637166,-0.09357608824828688,-0.2087363140578899
2018-12-25 09:40:00,-0.3291906651937963,1.349844719440931,-0.09711762661510542,-0.2134553186720708
2018-12-25 09:50:00,-0.3174675721148419,1.3458612664124452,-0.10071867178208013,-0.21592798760227447
2018-12-25 10:00:00,-0.3050360470865799,1.3417184752628217,-0.10438040210149958,-0.2189350648017702
2018-12-25 10:10:00,-0.29278890845608285,1.3380536984766183,-0.10810340674969325,-0.2229563908915263
2018-12-25 10:20:00,-0.2807649744123541,1.3353449504172479,-0.11188120478805547,-0.2267644984968883
2018-12-25 10:30:00,-0.2689642449553934,1.3334328929635735,-0.11571497456901368,-0.23036926634885774
2018-12-25 10:40:00,-0.2565375722007569,1.3307241449042049,-0.1196076619737986,-0.23349544289504637
2018-12-25 10:50:00,-0.24354318343194892,1.3265813537545814,-0.12355514276865948,-0.23414952336759653
2018-12-25 11:00:00,-0.2307986867548491,1.3220402173021077,-0.12755329272007707,-0.233249882383673
2018-12-25 11:10:00,-0.21822887192826335,1.3179770952130554,-0.13159386336054985,-0.23145646305569134
2018-12-25 11:20:00,-0.2058701310043827,1.3146309946691297,-0.13567096292775538,-0.22922400391135314
2018-12-25 11:30:00,-0.1937843304719299,1.3110458869434924,-0.13978518059806944,-0.22868930921380187
2018-12-25 11:40:00,-0.18149473444721057,1.307142102975579,-0.14393710554754366,-0.22931583162227898
2018-12-25 11:50:00,-0.167263015903927,1.3041146786739293,-0.14812497024756005,-0.23112081778034504
2018-12-25 12:00:00,-0.15123716918765315,1.3018839449779787,-0.15234465046446044,-0.23466716034268822
2018-12-25 12:10:00,-0.13514824291425,1.300131225645445,-0.15660675137046237,-0.23820114382624705
2018-12-25 12:20:00,-0.1193832059053418,1.2988565206763307,-0.16091480802303335,-0.24058110747787445
2018-12-25 12:30:00,-0.10398572862355669,1.2983785063129125,-0.1652487884300733,-0.2433346955854543
2018-12-25 12:40:00,-0.08856884224727044,1.2980598300706332,-0.16958983895195576,-0.247097852222118
2018-12-25 12:50:00,-0.07215360057255925,1.296785125101519,-0.17393795958881964,-0.2497243636487431
2018-12-25 13:00:00,-0.05511362866857785,1.2953510820112628,-0.17828608022559095,-0.250948028229965
2018-12-25 13:10:00,-0.03845213410737817,1.2943950532844264,-0.18261299051774205,-0.25236400202582915
2018-12-25 13:20:00,-0.022221278830432345,1.2934390245575902,-0.1869116203504767,-0.2547121782244971
2018-12-25 13:30:00,-0.006424702042958572,1.2929610101941735,-0.19118373725250554,-0.25771119886483757
2018-12-25 13:40:00,0.008750783720464669,1.2918456433461967,-0.19542521699021673,-0.2602188303367642
2018-12-25 13:50:00,0.023855911516318915,1.2892962334079667,-0.19963900544474833,-0.26238310734474973
2018-12-25 14:00:00,0.03916847400965936,1.2866671544091675,-0.20382863767347537,-0.26413730427108834
2018-12-25 14:10:00,0.05420445690635191,1.2845160897737864,-0.20799234614773346,-0.2653016050527323
2018-12-25 14:20:00,0.06892625508580084,1.2826040323201136,-0.21213543345365451,-0.26541578636356855
2018-12-25 14:30:00,0.08333993389003631,1.2808114784572942,-0.21625259700510666,-0.26460734538590175
2018-12-25 14:40:00,0.09778272633602463,1.2798156152001738,-0.22034148009709603,-0.2635978926470359
2018-12-25 14:50:00,0.11303827461426705,1.2801342914424516,-0.2244115095495053,-0.2629126828972758
2018-12-25 15:00:00,0.12880088548636215,1.281090320169288,-0.22847387971083521,-0.2625338844483347
2018-12-25 15:10:00,0.14428206448818534,1.281887010774987,-0.23255039010189646,-0.26237174771817146
2018-12-25 15:20:00,0.15945997638842058,1.2822056870172647,-0.23665577012851843,-0.26221054340371575
2018-12-25 15:30:00,0.17434311266591332,1.2822056870172647,-0.2407906089671695,-0.26235055202011365
2018-12-25 15:40:00,0.18924565803790835,1.2830023776229638,-0.2449560849701382,-0.26251808213516653
2018-12-25 15:50:00,0.2049379109424352,1.2852331113189128,-0.24915101978499715,-0.2624393448093771
2018-12-25 16:00:00,0.22113601337241034,1.2879816939085655,-0.2533748242355557,-0.262279024156816
2018-12-25 16:10:00,0.2370672407529882,1.2902522621348032,-0.2576245524405832,-0.2620597358290035
2018-12-25 16:20:00,0.25269641410038546,1.292164319588476,-0.2618996152238427,-0.26197717133289844
2018-12-25 16:30:00,0.2680283856882278,1.2940763770421486,-0.2661988342328142,-0.2623647332706508
2018-12-25 16:40:00,0.28308862995304734,1.2958290963746826,-0.270523976996301,-0.26311407250020935
2018-12-25 16:50:00,0.29805304181376546,1.2971038013437968,-0.2748744543379735,-0.2642863567103594
2018-12-25 17:00:00,0.3128888684234111,1.2980598300706332,-0.27924790955297685,-0.26509279878380093
2018-12-25 17:10:00,0.32734136541665004,1.299015858797468,-0.28363079158781657,-0.2648610051159992
2018-12-25 17:20:00,0.34123827707978116,1.2996532112820267,-0.2879647719948565,-0.2641771604716446
2018-12-25 17:30:00,0.35447285339304596,1.2998125494031656,-0.2922486724217155,-0.2639364692422682
2018-12-25 17:40:00,0.36807620250184114,1.2998125494031656,-0.29656321001284586,-0.26401355747212796
2018-12-25 17:50:00,0.3836374440184828,1.3007685781300005,-0.3009961720279128,-0.26398162619555837
2018-12-25 18:00:00,0.40033533063187354,1.3020831176294017,-0.3055269372984403,-0.2635565848032094
2018-12-25 18:10:00,0.41639756940033734,1.302919642765383,-0.31007891291358813,-0.26302530896315884
2018-12-25 18:20:00,0.4317841290664649,1.3038756714922195,-0.314641493701046,-0.26188564101989936
2018-12-25 18:30:00,0.4468552909469412,1.304831700219056,-0.3192140904844845,-0.2590778448230446
2018-12-25 18:40:00,0.46204290739442816,1.3057877289458921,-0.3237961140877131,-0.2558097156042899
2018-12-25 18:50:00,0.4782737626713747,1.30610640518817,-0.3283869753345411,-0.25303460271068395
2018-12-25 19:00:00,0.4950711208940858,1.305947067067031,-0.33298254999131044,-0.25051160161533387
2018-12-25 19:10:00,0.5114317744905114,1.3062657433093088,-0.3375734112381848,-0.24772971804299132
2018-12-25 19:20:00,0.5273375274345558,1.306584419551588,-0.342157202370124,-0.2440695781056502
2018-12-25 19:30:00,0.5427823143841882,1.3067039231424447,-0.3467315666823194,-0.24008588382608007
2018-12-25 19:40:00,0.5589743514721314,1.306823426733298,-0.3512941474696847,-0.23650253106406932
2018-12-25 19:50:00,0.5770005479904741,1.3058673980064617,-0.3558496581423001,-0.2325761955856078
2018-12-25 20:00:00,0.5956441963276483,1.3040748441436438,-0.3604010445811647,-0.2278874243982539
2018-12-25 20:10:00,0.6137395377451527,1.3027603046442426,-0.36495478772502304,-0.2237983976155625
2018-12-25 20:20:00,0.631251393259203,1.3018042759174078,-0.36951736851248096,-0.220938623814094
2018-12-25 20:30:00,0.648208876511552,1.3012067579631346,-0.3740899652959195,-0.21853856751829784
2018-12-25 20:40:00,0.6663212008867455,1.3001312256454434,-0.37867198889919435,-0.21623823704284278
2018-12-25 20:50:00,0.6838427609480467,1.2971038013437968,-0.38326285014602235,-0.2137242980530047
2018-12-25 21:00:00,0.6990352296691584,1.2931203483153109,-0.3878672624463449,-0.21080693996428254
2018-12-25 21:10:00,0.7127089367455215,1.2897742477713834,-0.39249524179618883,-0.20800763911038483
2018-12-25 21:20:00,0.724694052600247,1.2869061615908772,-0.39714973407669224,-0.20583843797248555
2018-12-25 21:30:00,0.7375477254339186,1.2845160897737848,-0.4018283825830003,-0.20410917859547636
2018-12-25 21:40:00,0.7502946482478311,1.2827633704412524,-0.40653295484382357,-0.20304360418210762
2018-12-25 21:50:00,0.7600962409711289,1.2816480035932756,-0.4112628616827863,-0.20149033369797084
2018-12-25 22:00:00,0.7680612481272153,1.2812098237601444,-0.4160181031000737,-0.19909917496370255
2018-12-25 22:10:00,0.775337232428495,1.2809309820481491,-0.4207969115668362,-0.19923207162504752
2018-12-25 22:20:00,0.7819363245590318,1.2806123058058698,-0.4256022329643045,-0.19987347611942682
2018-12-25 22:30:00,0.7885414820316011,1.280452967684731,-0.43043288894005116,-0.19944702696219713
2018-12-25 22:40:00,0.7957822873490966,1.2787002483522,-0.4352894686702205,-0.1994993885026959
2018-12-25 22:50:00,0.80491426631209,1.274716795323714,-0.4401725613311882,-0.19955477277646236
2018-12-25 23:00:00,0.8153757682484418,1.2703349969923823,-0.4450809885702954,-0.19992262600588429
2018-12-25 23:10:00,0.8252744064442473,1.266271874903327,-0.4500247663837541,-0.19994128041409182
2018-12-25 23:20:00,0.8345956240786315,1.2626070981171218,-0.4550044839477087,-0.19987473152885848
2018-12-25 23:30:00,0.843349125698844,1.2595398392851898,-0.4600213196146329,-0.20052522250567964
2018-12-25 23:40:00,0.8524422864728344,1.2553572136052809,-0.46510885643016764,-0.20086951547957244
2018-12-25 23:50:00,0.8626272088125386,1.2499397174865419,-0.47023233299615197,-0.2006889802983804
2018-12-26 00:00:00,0.8729552732241919,1.2447612285495127,-0.47528275170871714,-0.201026362426529
2018-12-26 00:10:00,0.882657394338169,1.2397420777336208,-0.48028603632219313,-0.20170109621155866
2018-12-26 00:20:00,0.8917845210275369,1.2351212722205809,-0.485308174575203,-0.20088420255041
2018-12-26 00:30:00,0.9003876021653626,1.230978481070956,-0.4903468097629842,-0.19911795125637222
2018-12-26 00:40:00,0.9077485012550865,1.2273137042847508,-0.49540665529533945,-0.1984042936864003
2018-12-26 00:50:00,0.9126395930694852,1.2241269418619638,-0.5004900678771698,-0.19935772225843587
2018-12-26 01:00:00,0.9158760595776233,1.2213783592723095,-0.505589977393679,-0.20165897905526076
2018-12-26 01:10:00,0.9187825714792349,1.2186297766826555,-0.5107016704349719,-0.20505887750463506
2018-12-26 01:20:00,0.9213688333215702,1.2157616905021462,-0.5158275037059038,-0.20911155835765263
2018-12-26 01:30:00,0.923650614993912,1.212893604321637,-0.5209586395630138,-0.21209413679166753
2018-12-26 01:40:00,0.926383658113416,1.2097068418988486,-0.5260944888300653,-0.21410702727408468
2018-12-26 01:50:00,0.9299355224072052,1.2055640507492267,-0.5312415324456172,-0.2162009526033108
2018-12-26 02:00:00,0.9335892844471279,1.2007839071150448,-0.5364015379383806,-0.21714719608964414
2018-12-26 02:10:00,0.937005285079406,1.196003763480863,-0.5415780403658692,-0.21676019482015577
